Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	useita	2025-07-20	Loviisa	Uusimaa (U)	Suomi	60.517395	26.444014	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2025-07-17 - 2025-07-25	Vantaa	Uusimaa (U)	Suomi	60.259597	24.79336	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2025-07-15	Muurame	Etelä-Häme (EH)	Suomi	62.17576	25.56794		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2025-07-11	Kuhmoinen	Etelä-Häme (EH)	Suomi	61.65038	25.03393		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-09-30 [15:53-17:54]	Espoo	Uusimaa (U)	Suomi	60.286175	24.587261	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-29	Hanko	Uusimaa (U)	Suomi	59.904379	23.193892	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-26	Tampere	Etelä-Häme (EH)	Suomi	61.44086	23.8402		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-24	Hämeenlinna	Etelä-Häme (EH)	Suomi	60.99251	24.4316		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-23 [9:12] - 2024-09-24 [3:30]	Turku	Varsinais-Suomi (V)	Suomi	60.451847	22.342271	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-22	Espoo	Uusimaa (U)	Suomi	60.30616	24.53054		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-09-22 [12:53-14:14]	Raasepori	Varsinais-Suomi (V)	Suomi	60.041902	23.708689	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-15	Järvenpää	Uusimaa (U)	Suomi	60.49469	25.11013		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-13	Savonlinna	Etelä-Savo (ES)	Suomi	61.87605	28.85446		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-09 [16:15-17:30]	Salo	Varsinais-Suomi (V)	Suomi	60.435312	23.113105	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-09	Riihimäki	Etelä-Häme (EH)	Suomi	60.757165	24.818007	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-08	Jyväskylä, Laukaa, Muurame	Etelä-Häme (EH), Pohjois-Häme (PH)	Suomi	62.3	25.7		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-08	Jomala	Ahvenanmaa (A)	Suomi	60.17866	19.99587		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-08 [18:02]	Espoo	Uusimaa (U)	Suomi	60.173319	24.621214	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	30	2024-09-08	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.114913	25.61248		NEUTRAL	Notebook, general observations
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-07	Kitee	Pohjois-Karjala (PK)	Suomi	62.022497	29.972123	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-07	Turku	Varsinais-Suomi (V)	Suomi	60.473892	22.323778	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-07	Turku	Varsinais-Suomi (V)	Suomi	60.480289	22.321517	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-06	Kirkkonummi	Uusimaa (U)	Suomi	60.14524	24.33968		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-05 [17:59-19:59]	Savonlinna	Etelä-Savo (ES)	Suomi	61.799349	29.331231	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-05	Kontiolahti	Pohjois-Karjala (PK)	Suomi	62.860327	29.975925	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-04 [11:15-14:26]	Savonlinna	Etelä-Savo (ES)	Suomi	61.808966	29.304248	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-03	Vantaa	Uusimaa (U)	Suomi	60.277671	25.172166	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-03	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.1	25.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-03	Janakkala	Etelä-Häme (EH)	Suomi	60.84699	24.61793		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-02	Toivakka	Pohjois-Häme (PH)	Suomi	62.07369	26.147804	Sure	NEUTRAL	Notebook, general observations
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-02	Inkoo	Uusimaa (U)	Suomi	60.07061	23.85756		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-01	Kitee	Pohjois-Karjala (PK)	Suomi	62.207858	29.424225	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-01	Kitee	Pohjois-Karjala (PK)	Suomi	62.213126	29.443652	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-09-01	Espoo	Uusimaa (U)	Suomi	60.331885	24.697	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	useita	2024-08-31	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.274524	21.617422	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	15	2024-08-29	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.09938	25.45294	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	useita	2024-08-29	Paltamo	Kainuu (Kn)	Suomi	64.450156	27.559799	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	useita	2024-08-29	Paltamo	Kainuu (Kn)	Suomi	64.452995	27.562826	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-29	Maalahti	Etelä-Pohjanmaa (EP)	Suomi	62.938694	21.597969	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-28	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.035644	21.604711	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-28	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.034647	21.605936	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-28	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.037347	21.600897	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-28	Kihniö	Satakunta (St)	Suomi	62.1267	23.29932		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-27	Oulu	Oulun Pohjanmaa (OP)	Suomi	64.9989	25.5044		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-26	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.056075	21.585969	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-26	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.054753	21.576686	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-25	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.084603	21.778572	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-25	Espoo	Uusimaa (U)	Suomi	60.35278	24.63489		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-25	Hausjärvi	Etelä-Häme (EH)	Suomi	60.78647	25.02709		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-24	Sipoo	Uusimaa (U)	Suomi	60.30725	25.22191		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-24	Savitaipale	Etelä-Savo (ES)	Suomi	61.22256	27.42149		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-23	Parikkala	Laatokan Karjala (LK)	Suomi	61.589873	29.359994	Sure	NEUTRAL	Notebook, general observations
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-23	Parikkala	Laatokan Karjala (LK)	Suomi	61.572805	29.332777	Sure	NEUTRAL	Notebook, general observations
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	yksitellen	2024-08-23 - 2024-10-25	Loviisa	Uusimaa (U)	Suomi	60.445995	26.137225	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-23	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.036822	21.554592	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-22	Luumäki	Etelä-Savo (ES)	Suomi	60.921988	27.351951	Sure	NEUTRAL	Notebook, general observations
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-22	Kitee	Pohjois-Karjala (PK)	Suomi	61.976502	30.092881	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-21	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.031792	21.606397	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-21	Porvoo	Uusimaa (U)	Suomi	60.276878	25.747156	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-21	Lieto	Varsinais-Suomi (V)	Suomi	60.50487	22.45022		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-21 [15:24-17:10]	Helsinki	Uusimaa (U)	Suomi	60.211012	25.023276	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-20 [18:15-20:04]	Salo	Varsinais-Suomi (V)	Suomi	60.473477	23.088478	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-20	Turku	Varsinais-Suomi (V)	Suomi	60.392	22.24581		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-20	Pieksämäki	Pohjois-Savo (PS)	Suomi	62.36365	27.68085		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	useita	2024-08-20	Kuopio	Pohjois-Savo (PS)	Suomi	62.902939	27.583645	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-20	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.036847	21.630644	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-19	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.036297	21.598792	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-18	Tammela	Etelä-Häme (EH)	Suomi	60.73655	23.57832		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-08-18 [10:08-11:46]	Hausjärvi	Etelä-Häme (EH)	Suomi	60.733816	24.866093	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-08-18 [14:41-14:47]	Sysmä	Etelä-Häme (EH)	Suomi	61.497026	25.666124	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-17	Somero	Etelä-Häme (EH)	Suomi	60.50348	23.71649		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	Useita kymmeniä	2024-08-17	Heinola	Etelä-Häme (EH)	Suomi	61.197317	26.081054	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-08-17 [11:31-14:19]	Sysmä	Etelä-Häme (EH)	Suomi	61.533615	25.670302	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-16 [10:38-21:37]	Kaarina, Lieto, Turku	Varsinais-Suomi (V)	Suomi	60.464887	22.359238	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-15	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.033206	21.593072	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-08-14 [16:00-19:33]	Toivakka	Pohjois-Häme (PH)	Suomi	62.163555	26.262885	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-13	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.038972	21.592344	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-13	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.034436	21.590486	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-13	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.036022	21.592772	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-08-13 [17:26-18:15]	Raasepori	Varsinais-Suomi (V)	Suomi	60.042217	23.709728	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-12	Maalahti	Etelä-Pohjanmaa (EP)	Suomi	62.974847	21.500128	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-12	Kitee	Pohjois-Karjala (PK)	Suomi	61.94534	30.23222		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-11	Vihti	Varsinais-Suomi (V)	Suomi	60.527202	24.550416	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-11	Kitee	Pohjois-Karjala (PK)	Suomi	61.93695	30.18577		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	muutama	2024-08-10	Kustavi	Varsinais-Suomi (V)	Suomi	60.589837	21.388339	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-09	Porvoo	Uusimaa (U)	Suomi	60.37938	25.7208		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-08	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.056394	21.694	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-07	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.032739	21.574731	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-07	Sastamala	Satakunta (St)	Suomi	61.31606	23.09151		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-07	Alavus	Etelä-Pohjanmaa (EP)	Suomi	62.62743	23.8123		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-06	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.040178	21.584775	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-06	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.041153	21.577906	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	Siellä täällä havaintoalueella	2024-08-06 - 2024-08-12	Espoo	Uusimaa (U)	Suomi	60.32823	24.657203	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-06 [16:28-20:31]	Salo	Varsinais-Suomi (V)	Suomi	60.335935	23.203204	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-06	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.01603	25.59828		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-05	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.030244	21.707614	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-05	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.028814	21.707811	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	yleinen	2024-08-04 - 2024-09-03	Kotka	Etelä-Karjala (EK)	Suomi	60.513081	26.873121	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-08-04 [19:59-21:08]	Kangasniemi	Etelä-Savo (ES)	Suomi	62.030502	26.767043	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-03	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.037606	21.613008	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-03 [16:51]	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.222541	25.749865	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-03 [17:17]	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.22444	25.753694	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-03	Vesilahti	Etelä-Häme (EH)	Suomi	61.313442	23.396473	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	useita	2024-08-02 - 2024-09-01	Kirkkonummi	Uusimaa (U)	Suomi	60.168109	24.400202	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	2	2024-08-02	Ruokolahti	Etelä-Savo (ES)	Suomi	61.309126	28.811849	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	yksitellen	2024-08-02	Kirkkonummi	Uusimaa (U)	Suomi	60.257884	24.424577	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-08-02 [18:09-20:27]	Salo	Varsinais-Suomi (V)	Suomi	60.473089	23.088215	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-31	Porvoo	Uusimaa (U)	Suomi	60.274685	25.79507	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-31	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.036031	21.613006	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-30	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.29674	21.74184		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-30	Kirkkonummi	Uusimaa (U)	Suomi	59.97748	24.40096		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-30	Kitee	Pohjois-Karjala (PK)	Suomi	61.975738	29.721859	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-29	Kirkkonummi	Uusimaa (U)	Suomi	60.25331	24.42907		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	8	2024-07-28 [15:00-18:00]	Tampere	Etelä-Häme (EH)	Suomi	61.508977	23.790123	Sure	NEUTRAL	Notebook, general observations
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	yleinen	2024-07-27 - 2024-08-29	Loviisa	Uusimaa (U)	Suomi	60.517612	26.439743	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-27	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.052969	21.605344	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-27 [19:00-22:56]	Kirkkonummi	Uusimaa (U)	Suomi	60.147429	24.366352	Sure	NEUTRAL	Notebook, general observations
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-26	Huittinen, Humppila, Loimaa, Punkalaidun, Sastamala	Etelä-Häme (EH), Satakunta (St)	Suomi	61.1	23.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-26	Järvenpää	Uusimaa (U)	Suomi	60.49486	25.11255		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-25	Isojoki	Etelä-Pohjanmaa (EP)	Suomi	62.09077	21.9225		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-24	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.040781	21.593186	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-22	Hyvinkää	Uusimaa (U)	Suomi	60.540864	24.684243	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-22	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.042258	21.5966	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	yksitellen	2024-07-22	Lapinjärvi, Loviisa	Uusimaa (U)	Suomi	60.626258	26.342776	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	ylainen	2024-07-20	Lapinjärvi, Loviisa	Uusimaa (U)	Suomi	60.544066	26.322443	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-20	Savitaipale	Etelä-Savo (ES)	Suomi	61.06163	27.58475		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	X	2024-07-19 [13:09-14:00]	Espoo	Uusimaa (U)	Suomi	60.213909	24.594201	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)	n. 10.	2024-07-18	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.315019	25.641697	Sure	NEUTRAL	The Atlas of Finnish Fungi
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-16	Raasepori, Salo	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.1	23.5		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-16	Joensuu	Pohjois-Karjala (PK)	Suomi	62.89873	29.97978		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-13	Kuhmoinen	Etelä-Häme (EH)	Suomi	61.63326	24.96769		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-08	Sulkava	Etelä-Savo (ES)	Suomi	61.71645	28.33353		NEUTRAL	iNaturalist Suomi Finland
sikurirousku (fi) — Lactarius camphoratus	sikurirousku (fi)		2024-07-08	Sulkava	Etelä-Savo (ES)	Suomi	61.71645	28.33353		NEUTRAL	iNaturalist Suomi Finland
